region_name,region_code,video_id,title,view_count,like_count,channel_name,date_uploaded,owner,duration
Canada,CA,C-z-IckrQK8,Taylor Swift - Say Don't Go (Taylor's Version) (From The Vault) (Lyric Video),2362181,119072,TaylorSwiftVEVO,2023-10-27T04:00:06Z,UCANLZYMidaCbLQFWXBC95Jg,PT4M46S
Canada,CA,8Es8HSLTRA4,Record Breaker Salah! 🙌 | Liverpool 5-1 Toulouse | Europa League Group Stage Highlights,2120413,25001,TNT Sports,2023-10-26T21:24:16Z,UC4i_9WvfPRTuRWEaWyfKuFw,PT5M52S
Canada,CA,q-sJy-UQF9A,"I BUILT A $25,000 DREAM DOG HOUSE!!",1575189,34897,Matthew Beem,2023-10-25T22:51:12Z,UCR_J_SntqJh5eXw66d5hJxA,PT10M51S
Canada,CA,Wt3ISLkIS38,The Rolling Stones & Lady Gaga – Sweet Sounds Of Heaven (Live from Racket NYC),1423365,41303,The Rolling Stones,2023-10-25T23:28:31Z,UCB_Z6rBg3WW3NL4-QimhC2A,PT7M36S
Canada,CA,BovyfYLvyOw,"NHL Highlights | Maple Leafs vs. Stars - October 26, 2023",196248,2152,SPORTSNET,2023-10-27T02:58:38Z,UCVhibwHk4WKw4leUt6JfRLg,PT10M25S
Canada,CA,xXvSiWCCvhQ,BFDI:TPOT 8: Balancing P.A.C.T.,1223142,45614,jacknjellify,2023-10-26T03:42:03Z,UCeKLuqGciqZZ5RFYk5CbqXg,PT20M58S
Canada,CA,X_9LogvOu7M,Halloween in GTA Online,1991867,23248,Rockstar Games,2023-10-26T14:49:33Z,UC6VcWc1rAoWdBCM0JxrRQ3A,PT21S
Canada,CA,0f30_Hnz8kQ,Kyle Richards Comments on Mauricio Umansky Holding Hands With Emma Slater | WWHL,294659,770,Watch What Happens Live with Andy Cohen,2023-10-26T02:45:08Z,UCy6D16zE_mMEm1HVD20WFxA,PT1M58S
Canada,CA,Hzu2fTJ7eV8,"SUNS at LAKERS | FULL GAME HIGHLIGHTS | October 26, 2023",2322277,27940,NBA,2023-10-27T04:52:53Z,UCWJ2lWNubArHWmf3FIHbfcQ,PT9M57S
Canada,CA,GHhInrB8sr8,The Polestar 2 has Flaws but I Like It Anyway!,442921,15880,Auto Focus,2023-10-26T16:44:00Z,UC2J-0g_nxlwcD9JBK1eTleQ,PT13M33S
Canada,CA,MBqKUqoik3o,SURPRISE GUEST Mia Makes Shrimp Scampi | Cooking With Bradley,604850,39450,Bradley Steven Perry,2023-10-25T21:04:18Z,UCwAsV29gdAYA-iUr78vkBmQ,PT10M42S
Canada,CA,eif_8yA2WhA,"beabadoobee, Laufey - A Night To Remember (Official Music Video)",495103,53383,beabadoobeeVEVO,2023-10-26T17:00:07Z,UCBJn8qy6bI82Oh34kzHViPQ,PT4M
Canada,CA,LYQdsRhRrS0,Kyle Richards Opens Up About Her Separation From Mauricio Umansky | WWHL,280166,1281,Watch What Happens Live with Andy Cohen,2023-10-26T02:45:04Z,UCy6D16zE_mMEm1HVD20WFxA,PT2M37S
Canada,CA,dBTJqH2--Q0,"WICKED LITTLE LETTERS Trailer (2024) Olivia Colman, Jessie Buckley",402187,5827,Movie Coverage,2023-10-26T10:03:04Z,UCwYzZs_hwA6NdaQp6Hjhe5w,PT2M32S
Canada,CA,AFqaxGM_F-8,"I Played Apex Legends Season 19 Ignite Early, Here's Everything That's Coming",553515,13136,The Gaming Merchant,2023-10-26T17:00:07Z,UCz2_M6-NBgdiLvDOmlH074g,PT19M22S
Canada,CA,oUbjvf5w8Ys,"NHL Highlights | Blue Jackets vs. Canadiens - October 26, 2023",125801,1440,SPORTSNET,2023-10-27T02:07:37Z,UCVhibwHk4WKw4leUt6JfRLg,PT10M20S
Canada,CA,GlO9jg27epQ,Perfect Night - LE SSERAFIM ル セラフィム [Music Bank] | KBS WORLD TV 231027,1563901,79878,KBS WORLD TV,2023-10-27T09:23:21Z,UC5BMQOsAB8hKUyHu9KI6yig,PT3M4S
Canada,CA,BnUuZdX5mJI,Mojang added ANOTHER Game Changer...,1386721,91387,Mumbo Jumbo,2023-10-26T19:00:06Z,UChFur_NwVSbUozOcF_F2kMg,PT8M41S
Canada,CA,Q3Wbmzphszo,Why Argentina Is Doomed To Fail Over and Over Again,617094,14952,Economics Explained,2023-10-26T13:03:15Z,UCZ4AMrDcNrfy3X6nsU8-rPg,PT16M20S
Canada,CA,APJAQoSCwuA,The Beatles - Now And Then - The Last Beatles Song (Short Film),571228,54372,TheBeatlesVEVO,2023-11-01T19:30:00Z,UC4dqLAF7yT-_DqeYisQ001w,PT12M25S
Canada,CA,0-kASUEEXn8,Mario Kart 8 Deluxe - Booster Course Pass Wave 6 - Course Overview,867043,51677,Nintendo of America,2023-11-01T13:00:00Z,UCGIY_O-8vW4rfX98KlMkvRg,PT2M
Canada,CA,-wDKyUtL8Mk,I Used Fortnite Admin Cheats,1320861,81146,LazarBeam,2023-11-01T01:00:53Z,UCw1SQ6QRRtfAhrN_cjkrOgA,PT9M43S
Canada,CA,COY5f-DxNM0,Inside the NBA reacts to James Harden Trade to Clippers,969791,11149,House of Highlights,2023-10-31T23:19:23Z,UCqQo7ewe87aYAe7ub5UqXMw,PT11M6S
Canada,CA,m7oAcv6vI0I,Minecraft CHICKEN vs HUNTER,1259736,128277,Dream,2023-11-01T03:00:09Z,UCTkXRDQl0luXxVQrRQvWS6w,PT28M53S
Canada,CA,qSUE11N1GPM,N'acceptez pas son invitation... (Thread Horreur Halloween),3483635,350682,SQUEEZIE,2023-10-31T17:24:07Z,UCWeg2Pkate69NFdBeuRFTAw,PT25M45S
Canada,CA,5m5ybZD_z6A,Joe Tries to Shoot an Arrow Into the CyberTruck,3205927,88020,PowerfulJRE,2023-10-31T18:49:06Z,UCzQUP1qoWDoEbmsQxvdjxgQ,PT5M59S
Canada,CA,czjisEGe5Cw,The Problem With Science Communication,1305881,63269,Veritasium,2023-10-31T23:00:20Z,UCHnyfMqiRRG1u-2MsSQLbXA,PT16M34S
Canada,CA,3yeRC6VhA1w,Game Theory: Why YouTube Feels Boring,1339133,101623,The Game Theorists,2023-10-31T20:06:51Z,UCo_IB5145EVNcf8hw1Kku7w,PT17M10S
Canada,CA,1giQVuoTAFM,Mariah Carey - IT'S TIME!!,744030,63179,Mariah Carey,2023-11-01T04:00:10Z,UCurpiDXSkcUbgdMwHNZkrCg,PT35S
Canada,CA,hjqj3cdW1nQ,"Nouveau départ (local, bébé, argent ?)",2080664,152400,Michou,2023-10-31T17:33:54Z,UCo3i0nUzZjjLuM7VjAVz4zA,PT29M
Canada,CA,ctkW3V0Mh-k,Apple Event - October 30,7794620,132592,Apple,2023-10-31T00:35:10Z,UCE_M8A5yxnLfW0KghEeajjw,PT30M32S
Canada,CA,H9oT-7kDBFM,Why the US Interior is VASTLY Emptier than Canada’s,606104,17233,RealLifeLore,2023-10-31T14:30:07Z,UCP5tjEmvPItGyLhmjdwP7Ww,PT30M58S
Canada,CA,TvJRQMyPOt4,Cupidon - Hot (Clip Officiel),23401,1931,Cupidon LV,2023-10-31T22:00:10Z,UCxJnVrOWp1qxm9NeT8dDkuA,PT3M39S
Canada,CA,kLbn61Z4LDI,Sabrina Carpenter - Feather (Official Video),1956319,224055,SabrinaCarpenterVEVO,2023-10-31T04:00:31Z,UC4mYKePIas5YgGfYZ2J2OxQ,PT3M30S
Canada,CA,m-MofxPhGso,How to Get REVENGE | JonTron,612209,56341,JonTronShow,2023-10-31T17:21:48Z,UCdJdEguB1F1CiYe7OEi3SBg,PT15M17S
